1,-7.140295257657008,-7.140295257657008,0.3800990854631398
2,-25.74865201588013,-25.74865201588013,0.33459191619159573
3,-34.70587124983159,-34.70587124983159,0.331076429634636
4,-38.7603118135038,-38.7603118135038,0.3260852390818805
5,-42.628918895982714,-42.628918895982714,0.3163692979310189
6,-45.245422393141894,-45.245422393141894,0.31405319945991816
7,-47.13347415961398,-47.13347415961398,0.31381400524412134
8,-49.007497455275924,-49.007497455275924,0.3108823072202092
9,-49.949658082189394,-49.949658082189394,0.31042573221077246
10,-51.389395532776,-51.389395532776,0.3111133642491566
11,-52.15683763507761,-52.15683763507761,0.3103309956928703
12,-53.279894819464936,-53.279894819464936,0.30986142967187374
13,-54.09145122311587,-54.09145122311587,0.30818889846963987
14,-54.45736779438773,-54.45736779438773,0.3091718534231908
15,-55.2253697165771,-55.2253697165771,0.3105274138734518
16,-56.019495969649164,-56.019495969649164,0.3073018315961374
17,-56.853651095276476,-56.853651095276476,0.307091275269357
18,-56.999232559054796,-56.999232559054796,0.3083184909807955
19,-58.15954135961962,-58.15954135961962,0.30451366445130246
20,-58.89112449392181,-58.89112449392181,0.3046173350911994
21,-58.36732138019718,-58.36732138019718,0.30693306997178177
22,-59.23584492005947,-59.23584492005947,0.3068971464712997
23,-60.71418881649607,-60.71418881649607,0.3044854131111731
24,-60.033869957970545,-60.033869957970545,0.30677198387278026
25,-61.50175845599688,-61.50175845599688,0.30394610109200554
26,-61.97937487996021,-61.97937487996021,0.30422743400958946
27,-63.14424237813035,-63.14424237813035,0.3028125983180327
28,-62.966240287526944,-62.966240287526944,0.3046949820602378
29,-62.890095391618765,-62.890095391618765,0.30588759387886144
30,-64.19605995670923,-64.19605995670923,0.3035092527958141
31,-64.24099074511146,-64.24099074511146,0.3031897233014191
32,-65.30748651732203,-65.30748651732203,0.30613661583048346
33,-65.86564858692266,-65.86564858692266,0.30445193545834753
34,-66.41900479490276,-66.41900479490276,0.30263508649897347
35,-66.60353116000002,-66.60353116000002,0.3045017232492664
36,-66.70818063844207,-66.70818063844207,0.3032170861905468
37,-68.07624888560076,-68.07624888560076,0.3032699353753531
38,-68.0525619969676,-68.0525619969676,0.3046123048258236
39,-68.53305880850775,-68.53305880850775,0.30385516091799464
40,-69.49627566104299,-69.49627566104299,0.30194138789122377
41,-70.47317678074548,-70.47317678074548,0.29992788244057245
42,-70.55727995631746,-70.55727995631746,0.301773563901945
43,-70.94420113162285,-70.94420113162285,0.30194624703417217
44,-71.57158550404289,-71.57158550404289,0.3019836411612296
45,-71.9527509805041,-71.9527509805041,0.30422186716098576
46,-72.32481324556056,-72.32481324556056,0.30230293784681667
47,-73.23270570042082,-73.23270570042082,0.3022448578715778
48,-73.73963235455716,-73.73963235455716,0.30050359856698977
49,-74.09293799950885,-74.09293799950885,0.3020056685111458
50,-74.5593079718125,-74.5593079718125,0.3027712558333928
51,-74.94552156929868,-74.94552156929868,0.3030578904504542
